ensembl_gene_id	uniprot_gn_id	status
ENSG00000087087	C9JUL9	unreviewed
ENSG00000087087	A0A087X0F4	unreviewed
ENSG00000087087	A0A0A0MSP6	unreviewed
ENSG00000087087	H7C3A1	unreviewed
ENSG00000172995	Q9UBL0	reviewed
ENSG00000172995	A8K1F3	unreviewed
ENSG00000172995	C9JQQ6	unreviewed
ENSG00000172995	C9JD93	unreviewed
ENSG00000172995	C9J091	unreviewed
ENSG00000172995	C9J5R1	unreviewed
ENSG00000172995	C9J2U3	unreviewed
ENSG00000172995	C9JI74	unreviewed
ENSG00000172995	C9JTX6	unreviewed
ENSG00000172995	C9JTF2	unreviewed
ENSG00000172995	F8WDL2	unreviewed
ENSG00000172995	H7C3J7	unreviewed
ENSG00000138650	Q9P2E7	reviewed
ENSG00000138650	X5D999	unreviewed
ENSG00000105726	Q9HD20	reviewed
ENSG00000105726	A0A024R7P3	unreviewed
ENSG00000105726	A0A024R7N2	unreviewed
ENSG00000161835	Q7Z6J2	reviewed
ENSG00000161835	F8VRX5	unreviewed
ENSG00000198793	P42345	reviewed
ENSG00000198793	B1AKQ2	unreviewed
ENSG00000198793	B1AKP8	unreviewed
ENSG00000075426	P15408	reviewed
ENSG00000075426	C9JCN8	unreviewed
ENSG00000123358	P22736	reviewed
ENSG00000123358	A0A024R126	unreviewed
ENSG00000123358	H3BPN8	unreviewed
ENSG00000123358	H3BSM8	unreviewed
ENSG00000123358	F8VVX9	unreviewed
ENSG00000123358	F5GXF0	unreviewed
ENSG00000123358	H3BT85	unreviewed
ENSG00000123358	H3BSB9	unreviewed
ENSG00000123358	H3BQG5	unreviewed
ENSG00000254535	P0CB38	reviewed
ENSG00000181896	Q8IZC7	reviewed
ENSG00000181896	Q504T0	unreviewed
ENSG00000181896	K7ENV8	unreviewed
ENSG00000189184	Q9HCL0	reviewed
ENSG00000189184	B4DQ29	unreviewed
ENSG00000189184	B4DLR6	unreviewed
ENSG00000189184	D6RIG4	unreviewed
ENSG00000189184	A0A087WTW3	unreviewed
ENSG00000170619	Q9GZQ3	reviewed
ENSG00000170619	E9PJE4	unreviewed
ENSG00000105708	P17017	reviewed
ENSG00000196586	A0A1Y0BRN3	unreviewed
ENSG00000196586	E7EW20	unreviewed
ENSG00000196586	A0A0A0MRM8	unreviewed
ENSG00000196586	A0A0D9SGC1	unreviewed
ENSG00000196586	Q5JVM0	unreviewed
ENSG00000196586	A0A5F9ZI03	unreviewed
ENSG00000196586	A0A590UJ75	unreviewed
ENSG00000196586	A0A590UJY4	unreviewed
ENSG00000196586	A0A590UK22	unreviewed
ENSG00000196586	A0A590UJW9	unreviewed
ENSG00000196586	A0A590UK86	unreviewed
ENSG00000196586	A0A590UJ48	unreviewed
ENSG00000196586	A0A590UJ40	unreviewed
ENSG00000196586	A0A590UKB0	unreviewed
ENSG00000196586	A0A590UK71	unreviewed
ENSG00000123395	Q9BSB4	reviewed
ENSG00000123395	A0A024R128	unreviewed
ENSG00000123395	F8VVA0	unreviewed
ENSG00000123395	F8VQD9	unreviewed
ENSG00000123395	H3BMZ4	unreviewed
ENSG00000113396	Q9Y2P4	reviewed
ENSG00000113396	D6RAJ2	unreviewed
ENSG00000163803	Q6P1J6	reviewed
ENSG00000163803	C9JYQ2	unreviewed
ENSG00000163803	H7C012	unreviewed
ENSG00000163803	H7BZW4	unreviewed
ENSG00000196150	P15622	reviewed
ENSG00000196150	Q3B7J8	unreviewed
ENSG00000196150	E9PL28	unreviewed
ENSG00000196150	E9PQX5	unreviewed
ENSG00000196150	E9PKP2	unreviewed
ENSG00000196150	F6RA56	unreviewed
ENSG00000196150	E9PJU7	unreviewed
ENSG00000196150	E9PPG5	unreviewed
ENSG00000284791	A0A2R8YCJ5	reviewed
ENSG00000081665	Q5JVG8	reviewed
ENSG00000081665	K7EIP5	unreviewed
ENSG00000081665	K7ENQ3	unreviewed
ENSG00000081665	K7EIG2	unreviewed
ENSG00000081665	K7ERD9	unreviewed
ENSG00000081665	K7ERD0	unreviewed
ENSG00000081665	F5H490	unreviewed
ENSG00000066583	Q96CN7	reviewed
ENSG00000066583	D6RGE2	unreviewed
ENSG00000145808	D6R9M2	unreviewed
ENSG00000145808	A0A1X7SBR9	unreviewed
ENSG00000167767	Q6KB66	reviewed
ENSG00000256771	O75346	reviewed
ENSG00000256771	K7EP55	unreviewed
ENSG00000256771	A0A1W2PRC0	unreviewed
ENSG00000171819	O43827	reviewed
ENSG00000184635	P35789	reviewed
ENSG00000184635	K7EQ36	unreviewed
ENSG00000184635	K7EPG7	unreviewed
ENSG00000184635	K7EPV7	unreviewed
ENSG00000184635	A0A1W2PNY2	unreviewed
ENSG00000184635	K7ES58	unreviewed
ENSG00000006611	Q9Y6N9	reviewed
ENSG00000006611	A0A0S2Z4V1	unreviewed
ENSG00000006611	A0A0S2Z4U9	unreviewed
ENSG00000006611	E9PNW1	unreviewed
ENSG00000186367	P59773	reviewed
ENSG00000198108	Q70JA7	reviewed
ENSG00000120942	Q9Y5Z9	reviewed
ENSG00000120942	R4GNE3	unreviewed
ENSG00000120942	R4GN21	unreviewed
ENSG00000197124	O95780	reviewed
ENSG00000197124	B9EG95	unreviewed
ENSG00000197124	M0QXB8	unreviewed
ENSG00000197124	M0R067	unreviewed
ENSG00000197124	M0R2B6	unreviewed
ENSG00000197124	M0QZ56	unreviewed
ENSG00000151012	Q9UPY5	reviewed
ENSG00000151012	H0Y9F9	unreviewed
ENSG00000170631	P17020	reviewed
ENSG00000170631	E9PNT9	unreviewed
ENSG00000170631	E9PQV1	unreviewed
ENSG00000135480	P08729	reviewed
ENSG00000135480	A0A1W2PRP1	unreviewed
ENSG00000204624	Q9P2K9	reviewed
ENSG00000204624	Q9UJD7	unreviewed
ENSG00000169567	P49773	reviewed
ENSG00000169567	D6RC06	unreviewed
ENSG00000169567	A0A384NPU2	unreviewed
ENSG00000169567	D6RD60	unreviewed
ENSG00000169567	D6RE99	unreviewed
ENSG00000169567	D6REP8	unreviewed
ENSG00000176125	Q6NVU6	reviewed
ENSG00000087085	P22303	reviewed
ENSG00000087085	F8WD34	unreviewed
ENSG00000087085	F8WAR7	unreviewed
ENSG00000087085	C9JD78	unreviewed
ENSG00000087085	A0A498U6H7	unreviewed
ENSG00000087085	C9JZL6	unreviewed
ENSG00000087085	C9J2S3	unreviewed
ENSG00000087085	F8WD68	unreviewed
ENSG00000213988	Q03938	reviewed
ENSG00000213988	F8WBQ5	unreviewed
ENSG00000213988	F8WDJ7	unreviewed
ENSG00000186687	Q5U5X0	reviewed
ENSG00000186687	D6RBV5	unreviewed
ENSG00000186687	D6R994	unreviewed
ENSG00000165886	Q9HAC8	reviewed
ENSG00000170442	O43790	reviewed
ENSG00000170442	U3KPR1	unreviewed
ENSG00000165887	Q9GZV1	reviewed
ENSG00000165887	Q5T457	unreviewed
ENSG00000165887	A0A0A0MRN9	unreviewed
ENSG00000116661	Q9UK22	reviewed
ENSG00000116661	R4GNH2	unreviewed
ENSG00000241935	Q86XE5	reviewed
ENSG00000158985	Q9NRR3	reviewed
ENSG00000158985	H0Y9W5	unreviewed
ENSG00000158985	D6REL0	unreviewed
ENSG00000182307	Q9H7E9	reviewed
ENSG00000182307	A0A3B3IT54	unreviewed
ENSG00000182307	A0A3B3ITA3	unreviewed
ENSG00000182307	A0A3B3IRR6	unreviewed
ENSG00000256229	Q96H40	reviewed
ENSG00000256229	M0QXQ0	unreviewed
ENSG00000205426	Q14533	reviewed
ENSG00000205426	A0A087X106	unreviewed
ENSG00000151014	Q9UK39	reviewed
ENSG00000151014	Q8WTX0	unreviewed
ENSG00000203942	Q5T681	reviewed
ENSG00000171160	Q8NDC4	reviewed
ENSG00000171160	G3V1L7	unreviewed
ENSG00000171160	Q8WVZ3	unreviewed
ENSG00000171160	A6XB87	unreviewed
ENSG00000169894	Q02505	reviewed
ENSG00000109381	Q15723	reviewed
ENSG00000109381	B7Z720	unreviewed
ENSG00000109381	D6RGD9	unreviewed
ENSG00000109381	D6RHI1	unreviewed
ENSG00000158987	Q8TEU7	reviewed
ENSG00000158987	B7Z7Y1	unreviewed
ENSG00000158987	D6RD23	unreviewed
ENSG00000158987	A0A5F9ZHG7	unreviewed
ENSG00000158987	D6RIH0	unreviewed
ENSG00000158987	D6RB02	unreviewed
ENSG00000158987	D6RE77	unreviewed
ENSG00000155252	Q9BTU6	reviewed
ENSG00000170523	P78385	reviewed
ENSG00000132879	Q9H4M3	reviewed
ENSG00000132879	A0A024R4J6	unreviewed
ENSG00000132879	B7Z1P2	unreviewed
ENSG00000132879	A0A024R4F9	unreviewed
ENSG00000132879	R4GNH4	unreviewed
ENSG00000132879	A0A0A0MSI6	unreviewed
ENSG00000205277	Q9UKN1	reviewed
ENSG00000205277	H7BXN1	unreviewed
ENSG00000237440	O75373	reviewed
ENSG00000237440	M0R1M3	unreviewed
ENSG00000237440	M0R1D1	unreviewed
ENSG00000237440	M0QZS4	unreviewed
ENSG00000119986	Q5T686	reviewed
ENSG00000135443	P78386	reviewed
ENSG00000135443	F5GYI5	unreviewed
ENSG00000155254	Q9BSK0	reviewed
ENSG00000188171	Q68DY1	reviewed
ENSG00000188171	A0A087X1I5	unreviewed
ENSG00000188171	M0QY39	unreviewed
ENSG00000213639	P62140	reviewed
ENSG00000213639	V9HW04	unreviewed
ENSG00000213639	C9JP48	unreviewed
ENSG00000213639	C9J9S3	unreviewed
ENSG00000213639	E7ETD8	unreviewed
ENSG00000213639	F8WE71	unreviewed
ENSG00000213639	H0Y3Y6	unreviewed
ENSG00000169876	Q685J3	reviewed
ENSG00000169876	E7EPM4	unreviewed
ENSG00000161849	Q9NSB2	reviewed
ENSG00000155256	Q5T4F4	reviewed
ENSG00000188162	Q6ZRI0	reviewed
ENSG00000188162	C9IZ84	unreviewed
ENSG00000188162	H9KVB3	unreviewed
ENSG00000161850	Q9NSB4	reviewed
ENSG00000160229	Q6ZN08	reviewed
ENSG00000160229	I3L137	unreviewed
ENSG00000160229	M0QY27	unreviewed
ENSG00000105750	Q03923	reviewed
ENSG00000105750	M0QZN6	unreviewed
ENSG00000105750	M0QZ75	unreviewed
ENSG00000105750	M0R0V3	unreviewed
ENSG00000105750	M0R0J7	unreviewed
ENSG00000105750	Q96HE0	unreviewed
ENSG00000105750	M0QXL2	unreviewed
ENSG00000170454	O95678	reviewed
ENSG00000116663	Q9NRD1	reviewed
ENSG00000169871	Q9BRZ2	reviewed
ENSG00000169871	A0A0D9SF19	unreviewed
ENSG00000169871	C9JI91	unreviewed
ENSG00000137463	Q8TDB4	reviewed
ENSG00000185479	P04259	reviewed
ENSG00000106366	P05121	reviewed
ENSG00000106366	A0A024QYT5	unreviewed
ENSG00000170465	P48668	reviewed
ENSG00000109390	O43677	reviewed
ENSG00000106367	P61966	reviewed
ENSG00000106367	A0A2R8YGH5	unreviewed
ENSG00000106367	A0A024QYT6	unreviewed
ENSG00000106367	A0A2R8Y7S3	unreviewed
ENSG00000163806	Q5MJ70	reviewed
ENSG00000163806	A0A384MTT5	unreviewed
ENSG00000163806	E7EPV1	unreviewed
ENSG00000205420	P02538	reviewed
ENSG00000205420	A0A0S2Z428	unreviewed
ENSG00000129152	P15172	reviewed
ENSG00000118620	Q9H8G1	reviewed
ENSG00000118620	M0QXG3	unreviewed
ENSG00000118620	M0R0L5	unreviewed
ENSG00000118620	M0R392	unreviewed
ENSG00000128564	O15240	reviewed
ENSG00000128564	Q05BJ3	unreviewed
ENSG00000129159	P48547	reviewed
ENSG00000129159	A0A1W2PNN0	unreviewed
ENSG00000186081	P13647	reviewed
ENSG00000186081	F8VV57	unreviewed
ENSG00000186081	F8VU69	unreviewed
ENSG00000186081	F8W0C6	unreviewed
ENSG00000167011	Q8N8M0	reviewed
ENSG00000167011	C9JB11	unreviewed
ENSG00000120057	Q5T4F7	reviewed
ENSG00000164134	Q9BXJ9	reviewed
ENSG00000164134	A0A0B4J1W3	unreviewed
ENSG00000164134	D6RAP7	unreviewed
ENSG00000160352	I3L2D0	unreviewed
ENSG00000160352	A0A087WU35	unreviewed
ENSG00000160352	A0A087WX89	unreviewed
ENSG00000160352	A0A087X1X4	unreviewed
ENSG00000160352	A0A087X1Z8	unreviewed
ENSG00000160352	M0QY60	unreviewed
ENSG00000160352	A0A087WV13	unreviewed
ENSG00000155265	Q2TAP0	reviewed
ENSG00000155265	M0R0R5	unreviewed
ENSG00000106384	Q86VF5	reviewed
ENSG00000116670	Q9UI95	reviewed
ENSG00000116670	A0A024R4I4	unreviewed
ENSG00000116670	B1AK44	unreviewed
ENSG00000116670	B1AK45	unreviewed
ENSG00000116670	B1AK43	unreviewed
ENSG00000095713	Q9NQ79	reviewed
ENSG00000095713	Q5T4F6	unreviewed
ENSG00000095713	A0A0C4DFP6	unreviewed
ENSG00000171103	Q9BVS5	reviewed
ENSG00000171103	F8WDR2	unreviewed
ENSG00000139648	Q3SY84	reviewed
ENSG00000196705	Q8TF32	reviewed
ENSG00000196705	M0QZN7	unreviewed
ENSG00000196705	M0QXY3	unreviewed
ENSG00000196705	A0A024R7Q8	unreviewed
ENSG00000196705	M0QZG4	unreviewed
ENSG00000196705	M0R1H8	unreviewed
ENSG00000170484	Q7RTS7	reviewed
ENSG00000170484	F8W1S1	unreviewed
ENSG00000106397	O60568	reviewed
ENSG00000106397	H7C2A8	unreviewed
ENSG00000106397	C9JIX5	unreviewed
ENSG00000106397	C9JU11	unreviewed
ENSG00000170486	Q14CN4	reviewed
ENSG00000163811	Q15061	reviewed
ENSG00000163811	C9IZK7	unreviewed
ENSG00000163811	C9JH61	unreviewed
ENSG00000163811	C9JEE7	unreviewed
ENSG00000129158	Q9UGK8	reviewed
ENSG00000129158	B4DFC0	unreviewed
ENSG00000129158	G3V1B4	unreviewed
ENSG00000129158	E9PL52	unreviewed
ENSG00000129158	H0YDC8	unreviewed
ENSG00000129158	E9PS70	unreviewed
ENSG00000129158	E9PMV6	unreviewed
ENSG00000129158	E9PR50	unreviewed
ENSG00000129158	H0YD20	unreviewed
ENSG00000129158	E9PIV0	unreviewed
ENSG00000129158	H0YEV5	unreviewed
ENSG00000129158	E9PIU4	unreviewed
ENSG00000144681	Q99469	reviewed
ENSG00000144681	E9PEA7	unreviewed
ENSG00000144681	C9J3Z9	unreviewed
ENSG00000144681	F8WB25	unreviewed
ENSG00000112706	Q17R60	reviewed
ENSG00000112706	A0A087WYL3	unreviewed
ENSG00000112706	A0A0R4J2E9	unreviewed
ENSG00000112706	Q5JSC4	unreviewed
ENSG00000166024	Q7Z5L2	reviewed
ENSG00000166024	A0A384DVK4	unreviewed
ENSG00000182141	M0R1G3	unreviewed
ENSG00000182141	M0R2V2	unreviewed
ENSG00000182141	M0QYN4	unreviewed
ENSG00000186049	Q86Y46	reviewed
ENSG00000186049	H0YIC5	unreviewed
ENSG00000172687	Q8NE65	reviewed
ENSG00000172687	M0R0N2	unreviewed
ENSG00000172687	M0R3I0	unreviewed
ENSG00000172687	E9PE46	unreviewed
ENSG00000172687	M0R024	unreviewed
ENSG00000189350	Q6ZUX3	reviewed
ENSG00000189350	C9JLI7	unreviewed
ENSG00000189350	B5MCN5	unreviewed
ENSG00000189350	C9JJW1	unreviewed
ENSG00000172007	Q9H082	reviewed
ENSG00000172007	A0A494C0Z5	unreviewed
ENSG00000106400	O43257	reviewed
ENSG00000172867	P35908	reviewed
ENSG00000196268	Q6ZR52	reviewed
ENSG00000196268	M0R1U0	unreviewed
ENSG00000196268	M0QXT4	unreviewed
ENSG00000196268	M0QY95	unreviewed
ENSG00000145391	Q8WTS6	reviewed
ENSG00000145391	B5MCZ8	unreviewed
ENSG00000145391	D6RJA0	unreviewed
ENSG00000145391	V9GYG1	unreviewed
ENSG00000145391	V9GY19	unreviewed
ENSG00000145391	B5MCS2	unreviewed
ENSG00000138131	Q96JB6	reviewed
ENSG00000167768	P04264	reviewed
ENSG00000179270	A6NGG8	reviewed
ENSG00000106404	P56746	reviewed
ENSG00000106404	Q96FX9	unreviewed
ENSG00000106404	C9J3Z2	unreviewed
ENSG00000106404	C9JHQ4	unreviewed
ENSG00000189182	Q7Z794	reviewed
ENSG00000189182	F8VS61	unreviewed
ENSG00000135312	P28222	reviewed
ENSG00000135312	X5D7I5	unreviewed
ENSG00000269964	A8MW99	reviewed
ENSG00000182885	Q86Y34	reviewed
ENSG00000182885	H3BRU4	unreviewed
ENSG00000182885	F8W8F7	unreviewed
ENSG00000182885	H3BS78	unreviewed
ENSG00000119943	Q8N2H3	reviewed
ENSG00000146243	Q5VVH5	reviewed
ENSG00000146243	U3KQ57	unreviewed
ENSG00000146243	U3KQ34	unreviewed
ENSG00000197013	Q86V71	reviewed
ENSG00000197013	M0QZ47	unreviewed
ENSG00000197013	A0A087WV98	unreviewed
ENSG00000185069	Q01546	reviewed
ENSG00000214253	Q9Y3D6	reviewed
ENSG00000214253	F8WBT1	unreviewed
ENSG00000214253	F5H8A8	unreviewed
ENSG00000214253	F8WD11	unreviewed
ENSG00000214253	C9JXH1	unreviewed
ENSG00000214253	F5H509	unreviewed
ENSG00000146247	Q8WWQ0	reviewed
ENSG00000186442	P12035	reviewed
ENSG00000085871	Q99735	reviewed
ENSG00000107521	Q92902	reviewed
ENSG00000107521	Q5TAA8	unreviewed
ENSG00000107521	A0A0S2Z3U9	unreviewed
ENSG00000163673	Q9C098	reviewed
ENSG00000163673	A0A1B0GTZ4	unreviewed
ENSG00000162490	Q8NBI3	reviewed
ENSG00000170477	P19013	reviewed
ENSG00000170477	F8VX05	unreviewed
ENSG00000170477	F8VZR6	unreviewed
ENSG00000118418	Q15651	reviewed
ENSG00000118418	A0A087WZE9	unreviewed
ENSG00000115295	Q8N3C7	reviewed
ENSG00000115295	G3XAK3	unreviewed
ENSG00000115295	E7EW06	unreviewed
ENSG00000115295	B5MCH3	unreviewed
ENSG00000115295	E9PBB1	unreviewed
ENSG00000115295	C9IYE4	unreviewed
ENSG00000197020	Q8IYN0	reviewed
ENSG00000197020	A0A0A0MTN5	unreviewed
ENSG00000197020	M0R071	unreviewed
ENSG00000197020	M0R0Q1	unreviewed
ENSG00000197020	A0A075B7G6	unreviewed
ENSG00000185640	Q5XKE5	reviewed
ENSG00000185640	H0YID6	unreviewed
ENSG00000159625	Q8IY82	reviewed
ENSG00000159625	H3BN79	unreviewed
ENSG00000159625	H3BQY5	unreviewed
ENSG00000159625	H3BUK0	unreviewed
ENSG00000159625	H3BRX1	unreviewed
ENSG00000128581	Q9H7X7	reviewed
ENSG00000128581	A0A024QYV3	unreviewed
ENSG00000128581	A0A024QYT8	unreviewed
ENSG00000128581	F8WDY0	unreviewed
ENSG00000196782	Q96JK9	reviewed
ENSG00000196782	E7ESR8	unreviewed
ENSG00000168016	O15050	reviewed
ENSG00000168016	A0A2R8YEM9	unreviewed
ENSG00000168016	A0A096LPF5	unreviewed
ENSG00000168016	A0A2R8Y8A3	unreviewed
ENSG00000177674	Q6RW13	reviewed
ENSG00000177674	X6R9H3	unreviewed
ENSG00000177674	D6RB40	unreviewed
ENSG00000177674	D6RBK6	unreviewed
ENSG00000170423	Q8N1N4	reviewed
ENSG00000198521	P17038	reviewed
ENSG00000198521	A0A024R7P7	unreviewed
ENSG00000198521	M0R3D5	unreviewed
ENSG00000198521	M0QYJ6	unreviewed
ENSG00000198521	M0QXI2	unreviewed
ENSG00000198521	A0A087WSW2	unreviewed
ENSG00000198521	M0R0T7	unreviewed
ENSG00000135338	Q86VQ0	reviewed
ENSG00000135338	S4R3K6	unreviewed
ENSG00000153130	Q9UIL1	reviewed
ENSG00000153130	A0A0C4DGB0	unreviewed
ENSG00000170421	P05787	reviewed
ENSG00000170421	A0A0U1RQU6	unreviewed
ENSG00000170421	F8VQY3	unreviewed
ENSG00000170421	F8W1U3	unreviewed
ENSG00000170421	F8VUG2	unreviewed
ENSG00000170421	F8VP67	unreviewed
ENSG00000178567	Q7L775	reviewed
ENSG00000129167	P17752	reviewed
ENSG00000129167	E7EMX4	unreviewed
ENSG00000129167	E9PR49	unreviewed
ENSG00000160321	O43345	reviewed
ENSG00000160321	M0QYK4	unreviewed
ENSG00000160321	A0A075B7G2	unreviewed
ENSG00000160321	M0QXL7	unreviewed
ENSG00000160321	M0R1F2	unreviewed
ENSG00000160321	M0R293	unreviewed
ENSG00000198478	Q9UJC5	reviewed
ENSG00000160963	Q96A83	reviewed
ENSG00000118402	Q9GZR5	reviewed
ENSG00000172987	Q8WWQ2	reviewed
ENSG00000172987	A0A0A0MSB9	unreviewed
ENSG00000172987	A0A087X238	unreviewed
ENSG00000153132	O14967	reviewed
ENSG00000153132	D6RAZ4	unreviewed
ENSG00000112742	P33981	reviewed
ENSG00000112742	D6RFY1	unreviewed
ENSG00000112742	D6REX1	unreviewed
ENSG00000112742	D6RIC6	unreviewed
ENSG00000112742	D6RF82	unreviewed
ENSG00000217128	Q8TF40	reviewed
ENSG00000217128	J3KNG8	unreviewed
ENSG00000217128	A0A087WX11	unreviewed
ENSG00000215910	Q5SNV9	reviewed
ENSG00000197134	Q9Y2Q1	reviewed
ENSG00000197134	M0R321	unreviewed
ENSG00000197134	M0QXX9	unreviewed
ENSG00000197134	A0A494C0E0	unreviewed
ENSG00000197134	M0QYA6	unreviewed
ENSG00000197134	M0R0N1	unreviewed
ENSG00000166788	Q96ER3	reviewed
ENSG00000166788	J3KND1	unreviewed
ENSG00000166788	E9PMD2	unreviewed
ENSG00000166788	H0YCN7	unreviewed
ENSG00000166788	E9PL53	unreviewed
ENSG00000166788	E9PRZ1	unreviewed
ENSG00000166788	G1UCX3	unreviewed
ENSG00000166788	H0YEK5	unreviewed
ENSG00000205301	A6NG13	reviewed
ENSG00000205301	D6RH02	unreviewed
ENSG00000205301	D6RCD2	unreviewed
ENSG00000205301	D6RIE7	unreviewed
ENSG00000205301	D6RCD3	unreviewed
ENSG00000119946	Q9NRU3	reviewed
ENSG00000106436	Q9BUA6	reviewed
ENSG00000106436	A0A2R8YDI2	unreviewed
ENSG00000140854	Q9BVA0	reviewed
ENSG00000140854	H3BTV8	unreviewed
ENSG00000140854	H3BPD8	unreviewed
ENSG00000140854	H3BT67	unreviewed
ENSG00000140854	H3BPK1	unreviewed
ENSG00000196109	Q8N7Q3	reviewed
ENSG00000196109	A0A3B3ITU2	unreviewed
ENSG00000196350	A6NN14	reviewed
ENSG00000179387	Q8IZ81	reviewed
ENSG00000179387	D6RBS5	unreviewed
ENSG00000179387	D6RJB5	unreviewed
ENSG00000179387	D6RHX2	unreviewed
ENSG00000179387	V9GY58	unreviewed
ENSG00000111057	P05783	reviewed
ENSG00000111057	A0A024RAY2	unreviewed
ENSG00000111057	F8VZY9	unreviewed
ENSG00000120053	P17174	reviewed
ENSG00000197360	A6NK75	reviewed
ENSG00000197360	M0QZS3	unreviewed
ENSG00000197360	M0R243	unreviewed
ENSG00000197360	M0QZH9	unreviewed
ENSG00000257923	Q13948	reviewed
ENSG00000257923	P39880	reviewed
ENSG00000257923	A0A2R8YDI1	unreviewed
ENSG00000257923	A0A2R8Y852	unreviewed
ENSG00000109424	P25874	reviewed
ENSG00000171094	Q9UM73	reviewed
ENSG00000171094	A0A0K2YUJ3	unreviewed
ENSG00000171094	H7BZ33	unreviewed
ENSG00000171094	A0A087WZL3	unreviewed
ENSG00000177000	P42898	reviewed
ENSG00000177000	L7P8G6	unreviewed
ENSG00000177000	Q5SNW7	unreviewed
ENSG00000177000	A0A1B0GXD9	unreviewed
ENSG00000177000	Q5SNW5	unreviewed
ENSG00000177000	A0A286YFD0	unreviewed
ENSG00000177000	F8W9T8	unreviewed
ENSG00000177000	A0A286YF47	unreviewed
ENSG00000177000	A0A286YF17	unreviewed
ENSG00000119919	Q8TAU0	reviewed
ENSG00000119919	A0A087WVU3	unreviewed
ENSG00000109436	Q6ZT07	reviewed
ENSG00000155287	Q96A46	reviewed
ENSG00000155287	X6RFA8	unreviewed
ENSG00000063046	P23588	reviewed
ENSG00000063046	F8W0K0	unreviewed
ENSG00000063046	F8VYE9	unreviewed
ENSG00000063046	F8VX11	unreviewed
ENSG00000063046	F8VSC7	unreviewed
ENSG00000063046	F8VP89	unreviewed
ENSG00000063046	E7EX17	unreviewed
ENSG00000063046	F8VRU1	unreviewed
ENSG00000239642	A0A087WXM9	reviewed
ENSG00000239642	A0A0G2JND4	unreviewed
ENSG00000076242	P40692	reviewed
ENSG00000076242	F2Z298	unreviewed
ENSG00000076242	H0Y4N0	unreviewed
ENSG00000076242	E9PF25	unreviewed
ENSG00000076242	A0A024R2S9	unreviewed
ENSG00000076242	H0Y806	unreviewed
ENSG00000076242	C9JZ54	unreviewed
ENSG00000229676	Q9P255	reviewed
ENSG00000198018	Q9NQZ7	reviewed
ENSG00000170153	Q9ULK6	reviewed
ENSG00000170153	D6RIE5	unreviewed
ENSG00000179826	Q96LB0	reviewed
ENSG00000119929	Q9NTM9	reviewed
ENSG00000119929	A0A0B4J226	unreviewed
ENSG00000119929	Q5TCZ7	unreviewed
ENSG00000083123	P21953	reviewed
ENSG00000213973	A8MXY4	reviewed
ENSG00000213973	A0A0A0MS76	unreviewed
ENSG00000140859	Q9BVG8	reviewed
ENSG00000140859	B7Z896	unreviewed
ENSG00000140859	H3BNZ0	unreviewed
ENSG00000140859	H3BMJ1	unreviewed
ENSG00000140859	H3BRQ1	unreviewed
ENSG00000140859	H3BTL6	unreviewed
ENSG00000140859	H3BMR0	unreviewed
ENSG00000140859	A0A0C4DGM9	unreviewed
ENSG00000140859	H3BMQ3	unreviewed
ENSG00000140859	H3BTU1	unreviewed
ENSG00000140859	H3BPE2	unreviewed
ENSG00000140859	H3BTN1	unreviewed
ENSG00000140859	H3BMZ5	unreviewed
ENSG00000140859	H3BV47	unreviewed
ENSG00000140859	H3BTE9	unreviewed
ENSG00000140859	H3BSN2	unreviewed
ENSG00000140859	F5H3M2	unreviewed
ENSG00000179817	Q96LA9	reviewed
ENSG00000268696	P0DPD5	reviewed
ENSG00000164398	Q9UKU0	reviewed
ENSG00000164398	C9J8C7	unreviewed
ENSG00000164398	E7ERD7	unreviewed
ENSG00000164398	A0A494C0J9	unreviewed
ENSG00000164398	A0A494BZW8	unreviewed
ENSG00000164398	A0A499FJL5	unreviewed
ENSG00000164398	C9JPA5	unreviewed
ENSG00000164398	C9JT10	unreviewed
ENSG00000164398	C9J3Z0	unreviewed
ENSG00000164398	C9JK59	unreviewed
ENSG00000164398	A0A494C0B6	unreviewed
ENSG00000164398	C9J4I1	unreviewed
ENSG00000164398	A0A494C005	unreviewed
ENSG00000164398	A0A494C0D5	unreviewed
ENSG00000164398	A0A494C1I9	unreviewed
ENSG00000164398	A0A494C0V0	unreviewed
ENSG00000164398	A0A494C0A5	unreviewed
ENSG00000014919	Q7KZN9	reviewed
ENSG00000269067	P0DKX0	reviewed
ENSG00000148965	P35542	reviewed
ENSG00000109445	Q9Y3S2	reviewed
ENSG00000109445	D6R9C8	unreviewed
ENSG00000109445	D6RBS7	unreviewed
ENSG00000109445	D6RBR7	unreviewed
ENSG00000109445	D6RCK7	unreviewed
ENSG00000109445	D6R8Y9	unreviewed
ENSG00000255071	A0A096LPE2	unreviewed
ENSG00000023839	Q92887	reviewed
ENSG00000023839	A0A3B3IRZ2	unreviewed
ENSG00000023839	A0A3B3IS94	unreviewed
ENSG00000023839	A0A3B3IRU4	unreviewed
ENSG00000134339	P0DJI9	reviewed
ENSG00000134339	G3V1D9	unreviewed
ENSG00000134339	E9PR14	unreviewed
ENSG00000112773	Q96IP4	reviewed
ENSG00000112773	Q5TF85	unreviewed
ENSG00000183850	Q6ZMV8	reviewed
ENSG00000183850	M0QYI4	unreviewed
ENSG00000196081	A8MTY0	reviewed
ENSG00000196081	M0R0Z7	unreviewed
ENSG00000196081	M0R3J2	unreviewed
