ensembl_gene_id	uniprot_gn_id	N.gly	O.gly	signal.peptide
ENSG00000218336	D6RGC5	NA	NA	FALSE
ENSG00000218336	H0YAF0	NA	NA	FALSE
ENSG00000276547	Q9Y5G0	2	0	TRUE
ENSG00000196967	Q6P3V2	NA	NA	FALSE
ENSG00000196967	A0A0C4DFY4	NA	NA	FALSE
ENSG00000196967	K7ELR3	NA	NA	FALSE
ENSG00000196967	K7EN80	NA	NA	FALSE
ENSG00000261934	Q9Y5G4	5	0	TRUE
ENSG00000253305	Q9Y5F9	3	0	TRUE
ENSG00000165813	Q7Z3E2	NA	NA	FALSE
ENSG00000165813	A0A0C4DFU7	NA	NA	FALSE
ENSG00000068724	Q9ULT0	NA	NA	FALSE
ENSG00000068724	G5E9G4	NA	NA	FALSE
ENSG00000253846	Q9Y5H3	3	0	TRUE
ENSG00000254122	Q9Y5F8	2	0	TRUE
ENSG00000128534	O95777	NA	NA	FALSE
ENSG00000128534	A4D0W0	NA	NA	FALSE
ENSG00000128534	C9JIZ0	NA	NA	FALSE
ENSG00000128534	F2Z2Y6	NA	NA	FALSE
ENSG00000128534	C9JNV3	NA	NA	FALSE
ENSG00000155115	Q969F1	NA	NA	FALSE
ENSG00000253873	Q9Y5H2	5	0	TRUE
ENSG00000129187	P32321	NA	NA	FALSE
ENSG00000129187	D6R9P0	NA	NA	FALSE
ENSG00000129187	D6RD72	NA	NA	FALSE
ENSG00000129187	D6RAR9	NA	NA	FALSE
ENSG00000129187	D6RAD7	NA	NA	FALSE
ENSG00000129187	D6RBN2	NA	NA	FALSE
ENSG00000129187	D6RJA9	NA	NA	FALSE
ENSG00000129187	D6R9S0	NA	NA	FALSE
ENSG00000129187	D6RBJ9	NA	NA	FALSE
ENSG00000129187	D6RC36	NA	NA	FALSE
ENSG00000075914	Q15024	NA	NA	FALSE
ENSG00000075914	A0A024R2T3	NA	NA	FALSE
ENSG00000245680	Q52M93	NA	NA	FALSE
ENSG00000245680	E9PNT4	NA	NA	FALSE
ENSG00000245680	E9PQ00	NA	NA	FALSE
ENSG00000245680	F2Z3L4	NA	NA	FALSE
ENSG00000245680	K7EL12	NA	NA	FALSE
ENSG00000245680	K7EP93	NA	NA	FALSE
ENSG00000197498	Q9H7B2	NA	NA	FALSE
ENSG00000197498	Q5VXN0	NA	NA	FALSE
ENSG00000197498	U3KQN5	NA	NA	FALSE
ENSG00000197498	Q5VXM9	NA	NA	FALSE
ENSG00000106013	Q92527	NA	NA	FALSE
ENSG00000106013	C9J2M7	NA	NA	FALSE
ENSG00000106013	C9JIJ7	NA	NA	FALSE
ENSG00000106013	A0A0U1RQQ7	NA	NA	FALSE
ENSG00000125944	O43390	NA	NA	FALSE
ENSG00000125944	B4DT28	NA	NA	FALSE
ENSG00000095627	H9KV62	NA	NA	FALSE
ENSG00000095627	H9KV63	NA	NA	FALSE
ENSG00000253159	O60330	3	0	TRUE
ENSG00000112394	Q8TF71	NA	NA	FALSE
ENSG00000112394	Q9P1I2	NA	NA	FALSE
ENSG00000112394	A0A087X138	NA	NA	FALSE
ENSG00000188283	Q8NA42	NA	NA	FALSE
ENSG00000188283	K7ELW4	NA	NA	FALSE
ENSG00000188283	K7EJN0	NA	NA	FALSE
ENSG00000076067	Q15434	NA	NA	FALSE
ENSG00000076067	A0A1W2PQV1	NA	NA	FALSE
ENSG00000076067	F8VQS9	NA	NA	FALSE
ENSG00000076067	F8W1T6	NA	NA	FALSE
ENSG00000076067	F8VZR4	NA	NA	FALSE
ENSG00000076067	F8VV01	NA	NA	FALSE
ENSG00000076067	F5H5C8	NA	NA	FALSE
ENSG00000184408	Q9NZV8	NA	NA	FALSE
ENSG00000184408	A4D0V9	NA	NA	TRUE
ENSG00000240184	Q9UN70	6	0	TRUE
ENSG00000240184	Q9BR81	NA	NA	FALSE
ENSG00000240184	A0A087WYB5	NA	NA	FALSE
ENSG00000240184	A0A087X1P2	NA	NA	FALSE
ENSG00000163815	P05452	0	1	TRUE
ENSG00000163815	E9PHK0	NA	NA	FALSE
ENSG00000165816	Q5GFL6	1	0	TRUE
ENSG00000173214	Q5TF39	NA	NA	FALSE
ENSG00000173214	A0A5F9ZH84	NA	NA	FALSE
ENSG00000173214	A0A5K1VW69	NA	NA	TRUE
ENSG00000173214	A0A5F9ZH60	NA	NA	FALSE
ENSG00000173214	A0A5F9ZH20	NA	NA	FALSE
ENSG00000106025	O95859	NA	NA	FALSE
ENSG00000106025	A0A024R740	NA	NA	FALSE
ENSG00000106025	H7C0X9	NA	NA	FALSE
ENSG00000106025	C9JC05	NA	NA	FALSE
ENSG00000106025	C9IZ82	NA	NA	FALSE
ENSG00000106025	C9J9U1	NA	NA	FALSE
ENSG00000106025	C9JQM0	NA	NA	FALSE
ENSG00000163814	Q9H5V8	7	0	TRUE
ENSG00000169129	Q8N4X5	NA	NA	FALSE
ENSG00000169129	F6QUH3	NA	NA	FALSE
ENSG00000249992	Q8WZ71	1	0	TRUE
ENSG00000151718	Q6AWC2	NA	NA	FALSE
ENSG00000151718	F8WET3	NA	NA	FALSE
ENSG00000151718	D6R9P8	NA	NA	FALSE
ENSG00000242419	Q9Y5F7	3	0	TRUE
ENSG00000242419	A0A087WU59	NA	NA	FALSE
ENSG00000242419	A0A087WUC2	NA	NA	FALSE
ENSG00000071243	Q9NXR8	NA	NA	FALSE
ENSG00000071243	A0A0C4DG38	NA	NA	FALSE
ENSG00000071243	E7ET07	NA	NA	FALSE
ENSG00000009413	O60673	NA	NA	FALSE
ENSG00000009413	F2Z3A1	NA	NA	FALSE
ENSG00000009413	A0A087WZU4	NA	NA	FALSE
ENSG00000009413	H0Y5T4	NA	NA	FALSE
ENSG00000011376	Q15031	NA	NA	FALSE
ENSG00000011376	E9PHM2	NA	NA	FALSE
ENSG00000011376	C9JYR8	NA	NA	FALSE
ENSG00000011376	A0A494C1K2	NA	NA	FALSE
ENSG00000011376	A0A499FJL2	NA	NA	FALSE
ENSG00000011376	A0A494C1E0	NA	NA	FALSE
ENSG00000181666	P10072	NA	NA	FALSE
ENSG00000181666	F5H6A5	NA	NA	FALSE
ENSG00000181666	K7EME6	NA	NA	FALSE
ENSG00000181666	Q7Z6E1	NA	NA	FALSE
ENSG00000181666	K7EL36	NA	NA	FALSE
ENSG00000181666	K7ENA5	NA	NA	FALSE
ENSG00000181666	K7EPW3	NA	NA	FALSE
ENSG00000181666	K7ERA5	NA	NA	FALSE
ENSG00000181666	K7ES32	NA	NA	FALSE
ENSG00000181666	A0A494C010	NA	NA	FALSE
ENSG00000181666	A0A1B0GXI2	NA	NA	FALSE
ENSG00000181666	K7EL05	NA	NA	FALSE
ENSG00000181666	K7EM51	NA	NA	FALSE
ENSG00000181666	K7EQG8	NA	NA	FALSE
ENSG00000181666	K7EMJ9	NA	NA	FALSE
ENSG00000181666	K7EMG8	NA	NA	FALSE
ENSG00000181666	K7EL22	NA	NA	FALSE
ENSG00000181666	K7EJS1	NA	NA	FALSE
ENSG00000103067	Q9H6T0	NA	NA	FALSE
ENSG00000103067	J3KRF2	NA	NA	FALSE
ENSG00000103067	J3QQJ9	NA	NA	FALSE
ENSG00000240764	Q9Y5F6	3	0	TRUE
ENSG00000076108	Q9UIF9	NA	NA	FALSE
ENSG00000076108	F8VU39	NA	NA	FALSE
ENSG00000076108	F8VWQ3	NA	NA	FALSE
ENSG00000076108	J3KPG5	NA	NA	FALSE
ENSG00000076108	A0A0C4DGI9	NA	NA	FALSE
ENSG00000076108	F8W053	NA	NA	FALSE
ENSG00000026508	P16070	9	0	TRUE
ENSG00000026508	Q86UZ1	NA	NA	TRUE
ENSG00000026508	H0YE40	NA	NA	FALSE
ENSG00000026508	H0YF08	NA	NA	FALSE
ENSG00000026508	H0YEU1	NA	NA	FALSE
ENSG00000026508	A0A1W2PR55	NA	NA	FALSE
ENSG00000026508	H0YCV9	NA	NA	TRUE
ENSG00000026508	J3KN83	NA	NA	FALSE
ENSG00000026508	H0YD13	NA	NA	TRUE
ENSG00000026508	H0YCL4	NA	NA	FALSE
ENSG00000026508	H0YEA1	NA	NA	FALSE
ENSG00000026508	E9PKC6	NA	NA	TRUE
ENSG00000026508	H0Y2P0	NA	NA	FALSE
ENSG00000131504	O60610	NA	NA	FALSE
ENSG00000131504	H7C2W8	NA	NA	FALSE
ENSG00000131504	B4E2I7	NA	NA	FALSE
ENSG00000131504	A0A140T8Z0	NA	NA	FALSE
ENSG00000131504	H9KV28	NA	NA	FALSE
ENSG00000131504	A0A0G2JH68	NA	NA	FALSE
ENSG00000131504	A0A2R8Y5N1	NA	NA	FALSE
ENSG00000131504	A0A2R8YEF8	NA	NA	FALSE
ENSG00000099204	O14639	NA	NA	FALSE
ENSG00000099204	A0A0A0MRL6	NA	NA	FALSE
ENSG00000099204	F8W8M4	NA	NA	FALSE
ENSG00000099204	F6XFR5	NA	NA	FALSE
ENSG00000099204	J3QSX6	NA	NA	FALSE
ENSG00000099204	A0A3B3IS55	NA	NA	FALSE
ENSG00000099204	A0A494C1P1	NA	NA	FALSE
ENSG00000099204	A0A494C1G0	NA	NA	FALSE
ENSG00000099204	H0Y7N6	NA	NA	FALSE
ENSG00000103066	Q8NCC3	4	0	TRUE
ENSG00000103066	B4DJW4	NA	NA	TRUE
ENSG00000103066	B4DPU0	NA	NA	TRUE
ENSG00000103066	H3BT70	NA	NA	TRUE
ENSG00000103066	H3BMU8	NA	NA	TRUE
ENSG00000103066	H3BM47	NA	NA	TRUE
ENSG00000103066	H3BPT3	NA	NA	TRUE
ENSG00000125945	Q9C0F3	NA	NA	FALSE
ENSG00000177300	Q8N7P3	NA	NA	FALSE
ENSG00000185758	A6NM45	NA	NA	FALSE
ENSG00000168564	Q9NXV6	NA	NA	FALSE
ENSG00000168564	D6RGD2	NA	NA	FALSE
ENSG00000168564	J3KNE1	NA	NA	FALSE
ENSG00000106034	A4D0V7	6	0	TRUE
ENSG00000106034	G5E9U2	NA	NA	FALSE
ENSG00000106034	Q5MJQ4	NA	NA	FALSE
ENSG00000106034	H0YB19	NA	NA	FALSE
ENSG00000106034	E9PCC8	NA	NA	FALSE
ENSG00000106034	E7ENG7	NA	NA	FALSE
ENSG00000168556	Q9H160	NA	NA	FALSE
ENSG00000168556	C9J4X5	NA	NA	FALSE
ENSG00000189164	Q8NB42	NA	NA	FALSE
ENSG00000189164	Q0P6G1	NA	NA	FALSE
ENSG00000189164	K7ES26	NA	NA	FALSE
ENSG00000189164	K7ENX6	NA	NA	FALSE
ENSG00000189164	K7ELI5	NA	NA	FALSE
ENSG00000189164	A0A0A0MRD3	NA	NA	FALSE
ENSG00000182552	Q6NW29	NA	NA	FALSE
ENSG00000182552	K4DI92	NA	NA	FALSE
ENSG00000182552	D6R9C7	NA	NA	FALSE
ENSG00000182552	D6RDH6	NA	NA	FALSE
ENSG00000182552	E7EV43	NA	NA	FALSE
ENSG00000182552	D6RCM5	NA	NA	FALSE
ENSG00000204219	O75764	NA	NA	FALSE
ENSG00000204219	S4R419	NA	NA	FALSE
ENSG00000204219	S4R3M9	NA	NA	FALSE
ENSG00000103064	Q92536	NA	NA	FALSE
ENSG00000103064	E7EPZ8	NA	NA	FALSE
ENSG00000103064	H3BNF5	NA	NA	FALSE
ENSG00000103064	H3BSV7	NA	NA	FALSE
ENSG00000103064	A0A024R719	NA	NA	FALSE
ENSG00000103064	H3BPK5	NA	NA	FALSE
ENSG00000103064	H3BUA4	NA	NA	FALSE
ENSG00000103064	H3BUR2	NA	NA	FALSE
ENSG00000103064	J3QL60	NA	NA	FALSE
ENSG00000103064	H3BSB6	NA	NA	FALSE
ENSG00000103064	H3BPV6	NA	NA	FALSE
ENSG00000196437	Q5MCW4	NA	NA	FALSE
ENSG00000196437	A0A024R0G4	NA	NA	FALSE
ENSG00000196437	K7ELU1	NA	NA	FALSE
ENSG00000196437	K7EJ12	NA	NA	FALSE
ENSG00000196437	K7EKE0	NA	NA	FALSE
ENSG00000196437	K7ENQ2	NA	NA	FALSE
ENSG00000144791	Q9UGP4	NA	NA	FALSE
ENSG00000144791	C9JRJ5	NA	NA	FALSE
ENSG00000110955	P06576	0	1	FALSE
ENSG00000110955	F8W0P7	NA	NA	FALSE
ENSG00000110955	H0YI37	NA	NA	FALSE
ENSG00000110955	F8W079	NA	NA	FALSE
ENSG00000110955	V9HW31	NA	NA	FALSE
ENSG00000168538	Q7Z392	NA	NA	FALSE
ENSG00000168538	D6R9T9	NA	NA	FALSE
ENSG00000168538	D6RHE5	NA	NA	FALSE
ENSG00000171827	Q96NI8	NA	NA	FALSE
ENSG00000171827	K7EP39	NA	NA	TRUE
ENSG00000171827	K7EMF5	NA	NA	FALSE
ENSG00000171827	K7EP64	NA	NA	FALSE
ENSG00000171827	K7EQY8	NA	NA	TRUE
ENSG00000171827	K7ENX9	NA	NA	FALSE
ENSG00000002745	Q9UBV4	3	0	TRUE
ENSG00000002745	E9PH60	NA	NA	FALSE
ENSG00000110958	Q15185	NA	NA	FALSE
ENSG00000110958	A0A024RB32	NA	NA	FALSE
ENSG00000110958	B4DDC6	NA	NA	FALSE
ENSG00000110958	A0A087WYT3	NA	NA	FALSE
ENSG00000196937	Q92520	NA	NA	TRUE
ENSG00000196937	C9JMN4	NA	NA	FALSE
ENSG00000196937	C9JP35	NA	NA	FALSE
ENSG00000088280	Q8TDY4	NA	NA	FALSE
ENSG00000088280	E9PS98	NA	NA	FALSE
ENSG00000088280	A0A024RAB1	NA	NA	FALSE
ENSG00000088280	A0A087X0Y5	NA	NA	FALSE
ENSG00000088280	V9GY49	NA	NA	FALSE
ENSG00000088280	H0YEB0	NA	NA	FALSE
ENSG00000088280	H0YER8	NA	NA	FALSE
ENSG00000188227	Q6ZN11	NA	NA	FALSE
ENSG00000188227	A0A0A0MTM4	NA	NA	FALSE
ENSG00000188227	K7EMU0	NA	NA	FALSE
ENSG00000188227	K7EN11	NA	NA	FALSE
ENSG00000188227	K7ERJ7	NA	NA	FALSE
ENSG00000188227	K7EQP3	NA	NA	FALSE
ENSG00000211456	Q9NTJ5	NA	NA	FALSE
ENSG00000211456	A0A5F9ZHN7	NA	NA	FALSE
ENSG00000211456	C9JV50	NA	NA	FALSE
ENSG00000211456	C9J3E3	NA	NA	FALSE
ENSG00000211456	E9PGZ4	NA	NA	FALSE
ENSG00000211456	F8WCQ2	NA	NA	FALSE
ENSG00000211456	F8WDN7	NA	NA	FALSE
ENSG00000239605	Q8N801	NA	NA	FALSE
ENSG00000171720	O15379	NA	NA	FALSE
ENSG00000171720	E7ESJ6	NA	NA	FALSE
ENSG00000171720	E7EW19	NA	NA	FALSE
ENSG00000151553	Q5W0V3	NA	NA	FALSE
ENSG00000151553	Q5W0V1	NA	NA	FALSE
ENSG00000151553	Q5W0V4	NA	NA	FALSE
ENSG00000173320	Q9P2F5	NA	NA	FALSE
ENSG00000173320	H0Y8U0	NA	NA	FALSE
ENSG00000103061	Q96CW6	NA	NA	FALSE
ENSG00000103061	I3L4S1	NA	NA	FALSE
ENSG00000106278	P23471	19	5	TRUE
ENSG00000106278	A0A494C1B4	NA	NA	TRUE
ENSG00000106278	A0A494C1F0	NA	NA	FALSE
ENSG00000106278	A0A494C1J5	NA	NA	FALSE
ENSG00000106278	A0A494C087	NA	NA	TRUE
ENSG00000106278	A0A494C1H9	NA	NA	TRUE
ENSG00000106278	A0A494C0U4	NA	NA	TRUE
ENSG00000106278	A0A494C1R4	NA	NA	TRUE
ENSG00000106278	A0A494C036	NA	NA	TRUE
ENSG00000106278	A0A494C055	NA	NA	TRUE
ENSG00000106278	A0A494C0V2	NA	NA	TRUE
ENSG00000164303	Q6UWR7	4	0	TRUE
ENSG00000164303	D6R9P1	NA	NA	FALSE
ENSG00000171817	Q8NDQ6	NA	NA	FALSE
ENSG00000171817	K7ER55	NA	NA	FALSE
ENSG00000171817	K7EK80	NA	NA	FALSE
ENSG00000171817	K7EQ46	NA	NA	FALSE
ENSG00000165832	Q8WWH5	NA	NA	FALSE
ENSG00000132600	Q9NVM4	NA	NA	FALSE
ENSG00000132600	A0A024R726	NA	NA	FALSE
ENSG00000132600	H3BNC0	NA	NA	FALSE
ENSG00000132600	H3BTY1	NA	NA	FALSE
ENSG00000132600	H3BPZ8	NA	NA	FALSE
ENSG00000132600	H3BRD3	NA	NA	FALSE
ENSG00000132600	H3BRQ9	NA	NA	FALSE
ENSG00000132600	H3BSS9	NA	NA	FALSE
ENSG00000107518	Q5VV63	8	0	TRUE
ENSG00000107518	A0A087X0X7	NA	NA	FALSE
ENSG00000107518	R4GMZ1	NA	NA	FALSE
ENSG00000107518	E9PL90	NA	NA	FALSE
ENSG00000107518	A0A3B3ISV6	NA	NA	TRUE
ENSG00000143933	P0DP24	NA	NA	FALSE
ENSG00000143933	B4DJ51	NA	NA	FALSE
ENSG00000143933	Q96HY3	NA	NA	FALSE
ENSG00000143933	M0QZ52	NA	NA	FALSE
ENSG00000143933	F8WBR5	NA	NA	FALSE
ENSG00000143933	E7EMB3	NA	NA	FALSE
ENSG00000143933	A0A590UJI2	NA	NA	FALSE
ENSG00000143933	A0A590UJC0	NA	NA	FALSE
ENSG00000143933	A0A590UJE2	NA	NA	FALSE
ENSG00000180479	Q7Z3V5	NA	NA	FALSE
ENSG00000180479	A0A024R0L0	NA	NA	FALSE
ENSG00000180479	K7ERB9	NA	NA	FALSE
ENSG00000180479	K7ELU5	NA	NA	FALSE
ENSG00000164620	Q8NC24	NA	NA	FALSE
ENSG00000164620	E5RHA7	NA	NA	FALSE
ENSG00000164620	E5RFS6	NA	NA	FALSE
ENSG00000168310	P14316	NA	NA	FALSE
ENSG00000168310	D6RB08	NA	NA	FALSE
ENSG00000168310	H0Y956	NA	NA	FALSE
ENSG00000168310	D6RED1	NA	NA	FALSE
ENSG00000168310	K4DIA5	NA	NA	FALSE
ENSG00000168310	D6R9N5	NA	NA	FALSE
ENSG00000196531	E9PAV3	NA	NA	FALSE
ENSG00000196531	Q13765	NA	NA	FALSE
ENSG00000196531	F8VZ58	NA	NA	FALSE
ENSG00000196531	F8VZJ2	NA	NA	FALSE
ENSG00000196531	H0YHX9	NA	NA	FALSE
ENSG00000196531	F8W0W4	NA	NA	FALSE
ENSG00000196531	F8W029	NA	NA	FALSE
ENSG00000196531	F8W0C7	NA	NA	FALSE
ENSG00000196531	F8VNW4	NA	NA	FALSE
ENSG00000056972	O43734	NA	NA	FALSE
ENSG00000056972	A0A494C0G2	NA	NA	FALSE
ENSG00000056972	A0A494C172	NA	NA	FALSE
ENSG00000056972	A0A494C0R7	NA	NA	FALSE
ENSG00000056972	A0A494C1J9	NA	NA	FALSE
ENSG00000056972	A0A494C0I3	NA	NA	FALSE
ENSG00000120784	Q9Y2G7	NA	NA	FALSE
ENSG00000120784	D3Y2A0	NA	NA	FALSE
ENSG00000120784	K7EMM3	NA	NA	FALSE
ENSG00000120784	K7EPH5	NA	NA	FALSE
ENSG00000120784	K7EK76	NA	NA	FALSE
ENSG00000197948	Q86WN1	NA	NA	FALSE
ENSG00000197948	E5RGB1	NA	NA	FALSE
ENSG00000197948	E5RK49	NA	NA	FALSE
ENSG00000197948	E5RGT6	NA	NA	FALSE
ENSG00000007968	Q14209	NA	NA	FALSE
ENSG00000163817	Q9NP91	2	0	FALSE
ENSG00000163817	B7ZLW4	NA	NA	FALSE
ENSG00000163817	C9JIN6	NA	NA	FALSE
ENSG00000196381	A0A024R0G3	NA	NA	FALSE
ENSG00000151892	P56159	3	0	TRUE
ENSG00000117318	Q02535	NA	NA	FALSE
ENSG00000198182	Q96SK3	NA	NA	FALSE
ENSG00000198182	K7ELX6	NA	NA	FALSE
ENSG00000198182	K7EN48	NA	NA	FALSE
ENSG00000198182	K7ESQ1	NA	NA	FALSE
ENSG00000164305	P42574	NA	NA	FALSE
ENSG00000164305	A8MVM1	NA	NA	FALSE
ENSG00000164305	C9JXR7	NA	NA	FALSE
ENSG00000142676	P62913	NA	NA	FALSE
ENSG00000142676	Q5VVD0	NA	NA	FALSE
ENSG00000142676	Q5VVC8	NA	NA	FALSE
ENSG00000142676	A0A2R8Y447	NA	NA	FALSE
ENSG00000120318	Q8WWN8	NA	NA	FALSE
ENSG00000120318	Q05CH1	NA	NA	FALSE
ENSG00000120318	G5E9Y3	NA	NA	FALSE
ENSG00000103056	Q9NY59	NA	NA	FALSE
ENSG00000103056	H3BS51	NA	NA	FALSE
ENSG00000103056	H3BTM0	NA	NA	FALSE
ENSG00000182645	P0C7W6	NA	NA	FALSE
ENSG00000189144	Q86YE8	NA	NA	FALSE
ENSG00000189144	K7EL03	NA	NA	FALSE
ENSG00000189144	A0A0A0MRV5	NA	NA	FALSE
ENSG00000189144	K7EQQ2	NA	NA	FALSE
ENSG00000189144	K7ERS7	NA	NA	FALSE
ENSG00000189144	K7EM14	NA	NA	FALSE
ENSG00000189144	K7EM47	NA	NA	FALSE
ENSG00000203837	Q17RR3	2	0	TRUE
ENSG00000010810	P06241	NA	NA	FALSE
ENSG00000010810	E5RH71	NA	NA	FALSE
ENSG00000010810	E5RFM6	NA	NA	FALSE
ENSG00000010810	E5RHF7	NA	NA	FALSE
ENSG00000010810	E5RK23	NA	NA	FALSE
ENSG00000010810	E5RIX5	NA	NA	FALSE
ENSG00000010810	E5RI25	NA	NA	FALSE
ENSG00000010810	E5RGM6	NA	NA	FALSE
ENSG00000010810	E5RFM0	NA	NA	FALSE
ENSG00000010810	E5RHX7	NA	NA	FALSE
ENSG00000010810	E5RFS5	NA	NA	FALSE
ENSG00000010810	E5RGT0	NA	NA	FALSE
ENSG00000010810	E5RFM4	NA	NA	FALSE
ENSG00000010810	E5RJX7	NA	NA	FALSE
ENSG00000163818	Q9NQ48	NA	NA	FALSE
ENSG00000163818	F2Z2E6	NA	NA	FALSE
ENSG00000163818	F8WB22	NA	NA	FALSE
ENSG00000163818	C9J0R9	NA	NA	FALSE
ENSG00000175535	P16233	1	0	TRUE
ENSG00000011007	Q14241	NA	NA	FALSE
ENSG00000011007	A0A024RAC6	NA	NA	FALSE
ENSG00000164306	Q96LW4	NA	NA	FALSE
ENSG00000164306	D6R908	NA	NA	FALSE
ENSG00000164306	A0A5S6SZ32	NA	NA	FALSE
ENSG00000164306	H0Y9N8	NA	NA	FALSE
ENSG00000164306	D6R971	NA	NA	FALSE
ENSG00000171804	E7ESW6	NA	NA	FALSE
ENSG00000187021	P54315	NA	NA	TRUE
ENSG00000187021	E9PMA6	NA	NA	TRUE
ENSG00000187021	E7EX42	NA	NA	TRUE
ENSG00000187021	E9PRT6	NA	NA	TRUE
ENSG00000187021	E9PR20	NA	NA	TRUE
ENSG00000187021	E9PJC9	NA	NA	TRUE
ENSG00000187021	E9PMX6	NA	NA	TRUE
ENSG00000187021	H0YDY1	NA	NA	FALSE
ENSG00000184939	Q8TF47	NA	NA	FALSE
ENSG00000184939	H3BMI1	NA	NA	FALSE
ENSG00000184939	H3BVC6	NA	NA	FALSE
ENSG00000184939	J3QKQ8	NA	NA	FALSE
ENSG00000184939	I3L2Q3	NA	NA	FALSE
ENSG00000184939	I3L1L4	NA	NA	FALSE
ENSG00000184939	I3L0X7	NA	NA	FALSE
ENSG00000184939	I3L3M0	NA	NA	FALSE
ENSG00000184939	I3L0T2	NA	NA	FALSE
ENSG00000057757	Q9GZP4	NA	NA	FALSE
ENSG00000057757	X6R8S9	NA	NA	FALSE
ENSG00000057757	X6RHB9	NA	NA	FALSE
ENSG00000105738	O60292	NA	NA	FALSE
ENSG00000105738	M0R2Q7	NA	NA	FALSE
ENSG00000119888	P16422	3	0	TRUE
ENSG00000119888	B5MCA4	NA	NA	FALSE
ENSG00000119888	C9JKY3	NA	NA	TRUE
ENSG00000011009	O95372	NA	NA	FALSE
ENSG00000011009	A0A140VJC9	NA	NA	FALSE
ENSG00000011009	Q5QPQ1	NA	NA	FALSE
ENSG00000011009	Q5QPQ2	NA	NA	FALSE
ENSG00000011009	Q5QPQ3	NA	NA	FALSE
ENSG00000011009	Q5QPN9	NA	NA	FALSE
ENSG00000011009	Q5QPQ0	NA	NA	FALSE
ENSG00000011009	Q5QPN5	NA	NA	FALSE
ENSG00000151725	Q71F23	NA	NA	FALSE
ENSG00000151725	Q09GN1	NA	NA	FALSE
ENSG00000151725	D6R9S4	NA	NA	FALSE
ENSG00000173585	P51686	1	0	FALSE
ENSG00000173585	C9JWC0	NA	NA	FALSE
ENSG00000156453	Q08174	6	0	TRUE
ENSG00000156453	D6RAX3	NA	NA	FALSE
ENSG00000156453	D6RBG2	NA	NA	TRUE
ENSG00000011332	Q92782	NA	NA	FALSE
ENSG00000011332	C8C3P2	NA	NA	FALSE
ENSG00000011332	C9JGC1	NA	NA	FALSE
ENSG00000011332	J3KQY6	NA	NA	FALSE
ENSG00000011332	K7EJD5	NA	NA	FALSE
ENSG00000011332	F8WEC4	NA	NA	FALSE
ENSG00000011332	E9PDV3	NA	NA	FALSE
ENSG00000011332	C9IZH8	NA	NA	FALSE
ENSG00000163820	Q9BQS8	NA	NA	FALSE
ENSG00000163820	C9J2W6	NA	NA	FALSE
ENSG00000081791	Q14154	NA	NA	FALSE
ENSG00000081791	D6RBI8	NA	NA	FALSE
ENSG00000081791	H0YA48	NA	NA	FALSE
ENSG00000198056	P49642	NA	NA	FALSE
ENSG00000198056	F8VNY2	NA	NA	FALSE
ENSG00000198056	A0A5F9ZHB6	NA	NA	FALSE
ENSG00000198056	F8VSB2	NA	NA	FALSE
ENSG00000198056	H0YIP2	NA	NA	FALSE
ENSG00000062038	P22223	2	0	TRUE
ENSG00000062038	J3QR34	NA	NA	FALSE
ENSG00000062038	J3QL75	NA	NA	FALSE
ENSG00000151726	P33121	0	1	FALSE
ENSG00000151726	B7Z3Z9	NA	NA	FALSE
ENSG00000151726	D6RG07	NA	NA	FALSE
ENSG00000151726	E7EPM6	NA	NA	FALSE
ENSG00000151726	D6RER0	NA	NA	FALSE
ENSG00000151726	H0Y9U7	NA	NA	FALSE
ENSG00000008311	Q9UDR5	NA	NA	FALSE
ENSG00000008311	A4D0W4	NA	NA	FALSE
ENSG00000008311	F8WE53	NA	NA	FALSE
ENSG00000008311	H7C0C6	NA	NA	FALSE
ENSG00000008311	F8WAH1	NA	NA	FALSE
ENSG00000172215	O00574	1	0	FALSE
ENSG00000172215	A0N0N3	NA	NA	FALSE
ENSG00000266200	P54317	2	0	TRUE
ENSG00000266200	A0A087WX88	NA	NA	TRUE
ENSG00000173578	P46094	NA	NA	FALSE
ENSG00000173578	Q689E2	NA	NA	FALSE
ENSG00000113555	Q9NPG4	4	0	TRUE
ENSG00000113555	E5RJD4	NA	NA	FALSE
ENSG00000025423	O14756	3	0	TRUE
ENSG00000025423	A0A024RB43	NA	NA	FALSE
ENSG00000025423	G3V3Y9	NA	NA	FALSE
ENSG00000025423	G3V508	NA	NA	FALSE
ENSG00000183625	P51677	NA	NA	FALSE
ENSG00000183625	A1LPE5	NA	NA	FALSE
ENSG00000183625	Q8TDP4	NA	NA	FALSE
ENSG00000183625	Q8TDP5	NA	NA	FALSE
ENSG00000013561	Q9UBS8	NA	NA	FALSE
ENSG00000013561	D6RAS4	NA	NA	FALSE
ENSG00000013561	D6R988	NA	NA	FALSE
ENSG00000013561	D6RBU3	NA	NA	FALSE
ENSG00000013561	E7EP22	NA	NA	FALSE
ENSG00000013561	D6RA38	NA	NA	FALSE
ENSG00000013561	D6RDU6	NA	NA	FALSE
ENSG00000013561	D6RBK4	NA	NA	FALSE
ENSG00000013561	D6R996	NA	NA	FALSE
ENSG00000165863	Q8WW14	NA	NA	FALSE
ENSG00000039068	P12830	4	9	TRUE
ENSG00000039068	A0A0U2ZQU7	NA	NA	TRUE
ENSG00000039068	H3BVI7	NA	NA	TRUE
ENSG00000039068	H3BNC6	NA	NA	TRUE
